Pro Com,Distretto,COMUNE,Residenti al 31/12/2019,data,positivi
82019,Partinico,Camporeale,3135,2020-12-17,0
82019,Partinico,Camporeale,3135,2020-12-18,2
82019,Partinico,Camporeale,3135,2020-12-19,2
82019,Partinico,Camporeale,3135,2020-12-21,2
82019,Partinico,Camporeale,3135,2020-12-22,2
82019,Partinico,Camporeale,3135,2020-12-23,2
82019,Partinico,Camporeale,3135,2020-12-26,2
82019,Partinico,Camporeale,3135,2020-12-29,2
82019,Partinico,Camporeale,3135,2020-12-30,2
82019,Partinico,Camporeale,3135,2020-12-31,1
82019,Partinico,Camporeale,3135,2021-01-05,5
82019,Partinico,Camporeale,3135,2021-01-06,5
82019,Partinico,Camporeale,3135,2021-01-07,5
82019,Partinico,Camporeale,3135,2021-01-08,5
82019,Partinico,Camporeale,3135,2021-01-09,5
82019,Partinico,Camporeale,3135,2021-01-11,6
82019,Partinico,Camporeale,3135,2021-01-12,6
82019,Partinico,Camporeale,3135,2021-01-13,6
82019,Partinico,Camporeale,3135,2021-01-14,26
82019,Partinico,Camporeale,3135,2021-01-15,26
82019,Partinico,Camporeale,3135,2021-01-16,26
82019,Partinico,Camporeale,3135,2021-01-18,28
82019,Partinico,Camporeale,3135,2021-01-19,28
82019,Partinico,Camporeale,3135,2021-01-20,28
82019,Partinico,Camporeale,3135,2021-01-21,28
82019,Partinico,Camporeale,3135,2021-01-22,28
82019,Partinico,Camporeale,3135,2021-01-23,28
82019,Partinico,Camporeale,3135,2021-01-25,28
82019,Partinico,Camporeale,3135,2021-01-26,21
82019,Partinico,Camporeale,3135,2021-01-27,21
82019,Partinico,Camporeale,3135,2021-01-28,21
82019,Partinico,Camporeale,3135,2021-01-29,21
82019,Partinico,Camporeale,3135,2021-01-30,17
82019,Partinico,Camporeale,3135,2021-02-01,17
82019,Partinico,Camporeale,3135,2021-02-02,25
82019,Partinico,Camporeale,3135,2021-02-03,25
82019,Partinico,Camporeale,3135,2021-02-04,25
82019,Partinico,Camporeale,3135,2021-02-05,16
82019,Partinico,Camporeale,3135,2021-02-06,16
82019,Partinico,Camporeale,3135,2021-02-08,19
82019,Partinico,Camporeale,3135,2021-02-09,10
82019,Partinico,Camporeale,3135,2021-02-10,10
82019,Partinico,Camporeale,3135,2021-02-11,7
82019,Partinico,Camporeale,3135,2021-02-12,7
82019,Partinico,Camporeale,3135,2021-02-13,7
82019,Partinico,Camporeale,3135,2021-02-15,7
82019,Partinico,Camporeale,3135,2021-02-16,5
82019,Partinico,Camporeale,3135,2021-02-17,4
82019,Partinico,Camporeale,3135,2021-02-18,4
82019,Partinico,Camporeale,3135,2021-02-19,4
82019,Partinico,Camporeale,3135,2021-02-20,4
82019,Partinico,Camporeale,3135,2021-02-22,4
82019,Partinico,Camporeale,3135,2021-02-23,4
82019,Partinico,Camporeale,3135,2021-02-24,4
82020,Carini,Capaci,11577,2020-10-19,6
82020,Carini,Capaci,11577,2020-10-20,8
82020,Carini,Capaci,11577,2020-10-21,8
82020,Carini,Capaci,11577,2020-10-22,8
82020,Carini,Capaci,11577,2020-10-23,7
82020,Carini,Capaci,11577,2020-10-24,7
82020,Carini,Capaci,11577,2020-10-26,12
82020,Carini,Capaci,11577,2020-10-27,14
82020,Carini,Capaci,11577,2020-10-28,17
82020,Carini,Capaci,11577,2020-10-29,17
82020,Carini,Capaci,11577,2020-10-30,17
82020,Carini,Capaci,11577,2020-10-31,19
82020,Carini,Capaci,11577,2020-11-02,19
82020,Carini,Capaci,11577,2020-11-03,22
82020,Carini,Capaci,11577,2020-11-04,26
82020,Carini,Capaci,11577,2020-11-05,26
82020,Carini,Capaci,11577,2020-11-07,26
82020,Carini,Capaci,11577,2020-11-09,26
82020,Carini,Capaci,11577,2020-11-10,25
82020,Carini,Capaci,11577,2020-11-11,25
82020,Carini,Capaci,11577,2020-11-12,25
82020,Carini,Capaci,11577,2020-11-13,18
82020,Carini,Capaci,11577,2020-11-14,18
82020,Carini,Capaci,11577,2020-11-16,18
82020,Carini,Capaci,11577,2020-11-17,16
82020,Carini,Capaci,11577,2020-11-18,16
82020,Carini,Capaci,11577,2020-11-19,16
82020,Carini,Capaci,11577,2020-11-20,16
82020,Carini,Capaci,11577,2020-11-22,16
82020,Carini,Capaci,11577,2020-11-23,16
82020,Carini,Capaci,11577,2020-11-24,12
82020,Carini,Capaci,11577,2020-11-25,12
82020,Carini,Capaci,11577,2020-11-26,12
82020,Carini,Capaci,11577,2020-11-27,12
82020,Carini,Capaci,11577,2020-11-28,18
82020,Carini,Capaci,11577,2020-11-30,18
82020,Carini,Capaci,11577,2020-12-01,20
82020,Carini,Capaci,11577,2020-12-02,20
82020,Carini,Capaci,11577,2020-12-04,20
82020,Carini,Capaci,11577,2020-12-05,20
82020,Carini,Capaci,11577,2020-12-07,20
82020,Carini,Capaci,11577,2020-12-09,34
82020,Carini,Capaci,11577,2020-12-10,34
82020,Carini,Capaci,11577,2020-12-11,34
82020,Carini,Capaci,11577,2020-12-12,34
82020,Carini,Capaci,11577,2020-12-14,34
82020,Carini,Capaci,11577,2020-12-16,26
82020,Carini,Capaci,11577,2020-12-17,26
82020,Carini,Capaci,11577,2020-12-18,26
82020,Carini,Capaci,11577,2020-12-19,26
82020,Carini,Capaci,11577,2020-12-21,26
82020,Carini,Capaci,11577,2020-12-22,26
82020,Carini,Capaci,11577,2020-12-23,26
82020,Carini,Capaci,11577,2020-12-26,26
82020,Carini,Capaci,11577,2020-12-29,26
82020,Carini,Capaci,11577,2020-12-30,26
82020,Carini,Capaci,11577,2020-12-31,26
82020,Carini,Capaci,11577,2021-01-05,24
82020,Carini,Capaci,11577,2021-01-06,24
82020,Carini,Capaci,11577,2021-01-07,24
82020,Carini,Capaci,11577,2021-01-08,35
82020,Carini,Capaci,11577,2021-01-09,35
82020,Carini,Capaci,11577,2021-01-11,35
82020,Carini,Capaci,11577,2021-01-12,46
82020,Carini,Capaci,11577,2021-01-13,46
82020,Carini,Capaci,11577,2021-01-14,46
82020,Carini,Capaci,11577,2021-01-15,46
82020,Carini,Capaci,11577,2021-01-16,76
82020,Carini,Capaci,11577,2021-01-18,76
82020,Carini,Capaci,11577,2021-01-19,76
82020,Carini,Capaci,11577,2021-01-20,84
82020,Carini,Capaci,11577,2021-01-21,84
82020,Carini,Capaci,11577,2021-01-22,75
82020,Carini,Capaci,11577,2021-01-23,75
82020,Carini,Capaci,11577,2021-01-25,75
82020,Carini,Capaci,11577,2021-01-26,76
82020,Carini,Capaci,11577,2021-01-27,76
82020,Carini,Capaci,11577,2021-01-28,72
82020,Carini,Capaci,11577,2021-01-29,70
82020,Carini,Capaci,11577,2021-01-30,70
82020,Carini,Capaci,11577,2021-02-01,70
82020,Carini,Capaci,11577,2021-02-02,52
82020,Carini,Capaci,11577,2021-02-03,50
82020,Carini,Capaci,11577,2021-02-04,50
82020,Carini,Capaci,11577,2021-02-05,50
82020,Carini,Capaci,11577,2021-02-06,50
82020,Carini,Capaci,11577,2021-02-08,56
82020,Carini,Capaci,11577,2021-02-09,56
82020,Carini,Capaci,11577,2021-02-10,46
82020,Carini,Capaci,11577,2021-02-11,46
82020,Carini,Capaci,11577,2021-02-12,43
82020,Carini,Capaci,11577,2021-02-13,43
82020,Carini,Capaci,11577,2021-02-15,45
82020,Carini,Capaci,11577,2021-02-16,45
82020,Carini,Capaci,11577,2021-02-17,40
82020,Carini,Capaci,11577,2021-02-18,40
82020,Carini,Capaci,11577,2021-02-19,35
82020,Carini,Capaci,11577,2021-02-20,35
82020,Carini,Capaci,11577,2021-02-22,35
82020,Carini,Capaci,11577,2021-02-23,32
82020,Carini,Capaci,11577,2021-02-24,32
82021,Carini,Carini,39185,2020-10-19,32
82021,Carini,Carini,39185,2020-10-20,45
82021,Carini,Carini,39185,2020-10-21,49
82021,Carini,Carini,39185,2020-10-22,49
82021,Carini,Carini,39185,2020-10-23,51
82021,Carini,Carini,39185,2020-10-24,51
82021,Carini,Carini,39185,2020-10-26,52
82021,Carini,Carini,39185,2020-10-27,80
82021,Carini,Carini,39185,2020-10-28,96
82021,Carini,Carini,39185,2020-10-29,96
82021,Carini,Carini,39185,2020-10-30,96
82021,Carini,Carini,39185,2020-10-31,101
82021,Carini,Carini,39185,2020-11-02,101
82021,Carini,Carini,39185,2020-11-03,96
82021,Carini,Carini,39185,2020-11-04,117
82021,Carini,Carini,39185,2020-11-05,117
82021,Carini,Carini,39185,2020-11-07,117
82021,Carini,Carini,39185,2020-11-09,117
82021,Carini,Carini,39185,2020-11-10,130
82021,Carini,Carini,39185,2020-11-11,130
82021,Carini,Carini,39185,2020-11-12,130
82021,Carini,Carini,39185,2020-11-13,102
82021,Carini,Carini,39185,2020-11-14,102
82021,Carini,Carini,39185,2020-11-16,102
82021,Carini,Carini,39185,2020-11-17,92
82021,Carini,Carini,39185,2020-11-18,92
82021,Carini,Carini,39185,2020-11-19,92
82021,Carini,Carini,39185,2020-11-20,92
82021,Carini,Carini,39185,2020-11-22,92
82021,Carini,Carini,39185,2020-11-23,92
82021,Carini,Carini,39185,2020-11-24,104
82021,Carini,Carini,39185,2020-11-25,104
82021,Carini,Carini,39185,2020-11-26,104
82021,Carini,Carini,39185,2020-11-27,104
82021,Carini,Carini,39185,2020-11-28,85
82021,Carini,Carini,39185,2020-11-30,85
82021,Carini,Carini,39185,2020-12-01,88
82021,Carini,Carini,39185,2020-12-02,88
82021,Carini,Carini,39185,2020-12-04,88
82021,Carini,Carini,39185,2020-12-05,88
82021,Carini,Carini,39185,2020-12-07,88
82021,Carini,Carini,39185,2020-12-09,79
82021,Carini,Carini,39185,2020-12-10,79
82021,Carini,Carini,39185,2020-12-11,79
82021,Carini,Carini,39185,2020-12-12,79
82021,Carini,Carini,39185,2020-12-14,79
82021,Carini,Carini,39185,2020-12-16,53
82021,Carini,Carini,39185,2020-12-17,53
82021,Carini,Carini,39185,2020-12-18,58
82021,Carini,Carini,39185,2020-12-19,58
82021,Carini,Carini,39185,2020-12-21,58
82021,Carini,Carini,39185,2020-12-22,58
82021,Carini,Carini,39185,2020-12-23,58
82021,Carini,Carini,39185,2020-12-26,58
82021,Carini,Carini,39185,2020-12-29,58
82021,Carini,Carini,39185,2020-12-30,58
82021,Carini,Carini,39185,2020-12-31,58
82021,Carini,Carini,39185,2021-01-05,126
82021,Carini,Carini,39185,2021-01-06,126
82021,Carini,Carini,39185,2021-01-07,126
82021,Carini,Carini,39185,2021-01-08,147
82021,Carini,Carini,39185,2021-01-09,147
82021,Carini,Carini,39185,2021-01-11,147
82021,Carini,Carini,39185,2021-01-12,163
82021,Carini,Carini,39185,2021-01-13,163
82021,Carini,Carini,39185,2021-01-14,163
82021,Carini,Carini,39185,2021-01-15,163
82021,Carini,Carini,39185,2021-01-16,236
82021,Carini,Carini,39185,2021-01-18,236
82021,Carini,Carini,39185,2021-01-19,236
82021,Carini,Carini,39185,2021-01-20,298
82021,Carini,Carini,39185,2021-01-21,298
82021,Carini,Carini,39185,2021-01-22,314
82021,Carini,Carini,39185,2021-01-23,314
82021,Carini,Carini,39185,2021-01-25,314
82021,Carini,Carini,39185,2021-01-26,305
82021,Carini,Carini,39185,2021-01-27,305
82021,Carini,Carini,39185,2021-01-28,299
82021,Carini,Carini,39185,2021-01-29,278
82021,Carini,Carini,39185,2021-01-30,278
82021,Carini,Carini,39185,2021-02-01,278
82021,Carini,Carini,39185,2021-02-02,300
82021,Carini,Carini,39185,2021-02-03,268
82021,Carini,Carini,39185,2021-02-04,268
82021,Carini,Carini,39185,2021-02-05,268
82021,Carini,Carini,39185,2021-02-06,268
82021,Carini,Carini,39185,2021-02-08,227
82021,Carini,Carini,39185,2021-02-09,227
82021,Carini,Carini,39185,2021-02-10,210
82021,Carini,Carini,39185,2021-02-11,210
82021,Carini,Carini,39185,2021-02-12,223
82021,Carini,Carini,39185,2021-02-13,223
82021,Carini,Carini,39185,2021-02-15,252
82021,Carini,Carini,39185,2021-02-16,252
82021,Carini,Carini,39185,2021-02-17,265
82021,Carini,Carini,39185,2021-02-18,258
82021,Carini,Carini,39185,2021-02-19,257
82021,Carini,Carini,39185,2021-02-20,257
82021,Carini,Carini,39185,2021-02-22,257
82021,Carini,Carini,39185,2021-02-23,211
82021,Carini,Carini,39185,2021-02-24,211
82022,Cefalù,Castelbuono,8485,2020-10-19,1
82022,Cefalù,Castelbuono,8485,2020-10-20,1
82022,Cefalù,Castelbuono,8485,2020-10-21,1
82022,Cefalù,Castelbuono,8485,2020-10-22,1
82022,Cefalù,Castelbuono,8485,2020-10-23,1
82022,Cefalù,Castelbuono,8485,2020-10-24,1
82022,Cefalù,Castelbuono,8485,2020-10-26,1
82022,Cefalù,Castelbuono,8485,2020-10-27,0
82022,Cefalù,Castelbuono,8485,2020-10-28,0
82022,Cefalù,Castelbuono,8485,2020-10-29,0
82022,Cefalù,Castelbuono,8485,2020-10-30,0
82022,Cefalù,Castelbuono,8485,2020-10-31,0
82022,Cefalù,Castelbuono,8485,2020-11-02,0
82022,Cefalù,Castelbuono,8485,2020-11-03,0
82022,Cefalù,Castelbuono,8485,2020-11-04,0
82022,Cefalù,Castelbuono,8485,2020-11-05,0
82022,Cefalù,Castelbuono,8485,2020-11-07,0
82022,Cefalù,Castelbuono,8485,2020-11-09,3
82022,Cefalù,Castelbuono,8485,2020-11-10,3
82022,Cefalù,Castelbuono,8485,2020-11-11,7
82022,Cefalù,Castelbuono,8485,2020-11-12,11
82022,Cefalù,Castelbuono,8485,2020-11-13,11
82022,Cefalù,Castelbuono,8485,2020-11-14,11
82022,Cefalù,Castelbuono,8485,2020-11-16,11
82022,Cefalù,Castelbuono,8485,2020-11-17,11
82022,Cefalù,Castelbuono,8485,2020-11-18,11
82022,Cefalù,Castelbuono,8485,2020-11-19,11
82022,Cefalù,Castelbuono,8485,2020-11-20,52
82022,Cefalù,Castelbuono,8485,2020-11-22,94
82022,Cefalù,Castelbuono,8485,2020-11-23,94
82022,Cefalù,Castelbuono,8485,2020-11-24,109
82022,Cefalù,Castelbuono,8485,2020-11-25,109
82022,Cefalù,Castelbuono,8485,2020-11-26,109
82022,Cefalù,Castelbuono,8485,2020-11-27,74
82022,Cefalù,Castelbuono,8485,2020-11-28,74
82022,Cefalù,Castelbuono,8485,2020-11-30,58
82022,Cefalù,Castelbuono,8485,2020-12-01,58
82022,Cefalù,Castelbuono,8485,2020-12-02,78
82022,Cefalù,Castelbuono,8485,2020-12-04,78
82022,Cefalù,Castelbuono,8485,2020-12-05,78
82022,Cefalù,Castelbuono,8485,2020-12-07,78
82022,Cefalù,Castelbuono,8485,2020-12-09,15
82022,Cefalù,Castelbuono,8485,2020-12-10,15
82022,Cefalù,Castelbuono,8485,2020-12-11,15
82022,Cefalù,Castelbuono,8485,2020-12-12,15
82022,Cefalù,Castelbuono,8485,2020-12-14,11
82022,Cefalù,Castelbuono,8485,2020-12-16,3
82022,Cefalù,Castelbuono,8485,2020-12-17,3
82022,Cefalù,Castelbuono,8485,2020-12-18,3
82022,Cefalù,Castelbuono,8485,2020-12-19,3
82022,Cefalù,Castelbuono,8485,2020-12-21,1
82022,Cefalù,Castelbuono,8485,2020-12-22,1
82022,Cefalù,Castelbuono,8485,2020-12-23,1
82022,Cefalù,Castelbuono,8485,2020-12-26,1
82022,Cefalù,Castelbuono,8485,2020-12-29,1
82022,Cefalù,Castelbuono,8485,2020-12-30,1
82022,Cefalù,Castelbuono,8485,2020-12-31,1
82022,Cefalù,Castelbuono,8485,2021-01-05,0
82022,Cefalù,Castelbuono,8485,2021-01-06,1
82022,Cefalù,Castelbuono,8485,2021-01-07,0
82022,Cefalù,Castelbuono,8485,2021-01-08,0
82022,Cefalù,Castelbuono,8485,2021-01-09,0
82022,Cefalù,Castelbuono,8485,2021-01-11,0
82022,Cefalù,Castelbuono,8485,2021-01-12,0
82022,Cefalù,Castelbuono,8485,2021-01-13,0
82022,Cefalù,Castelbuono,8485,2021-01-14,0
82022,Cefalù,Castelbuono,8485,2021-01-15,0
82022,Cefalù,Castelbuono,8485,2021-01-16,0
82022,Cefalù,Castelbuono,8485,2021-01-18,0
82022,Cefalù,Castelbuono,8485,2021-01-19,3
82022,Cefalù,Castelbuono,8485,2021-01-20,3
82022,Cefalù,Castelbuono,8485,2021-01-21,3
82022,Cefalù,Castelbuono,8485,2021-01-22,3
82022,Cefalù,Castelbuono,8485,2021-01-23,3
82022,Cefalù,Castelbuono,8485,2021-01-25,3
82022,Cefalù,Castelbuono,8485,2021-01-26,3
82022,Cefalù,Castelbuono,8485,2021-01-27,3
82022,Cefalù,Castelbuono,8485,2021-01-28,3
82022,Cefalù,Castelbuono,8485,2021-01-29,0
82022,Cefalù,Castelbuono,8485,2021-01-30,0
82022,Cefalù,Castelbuono,8485,2021-02-01,0
82022,Cefalù,Castelbuono,8485,2021-02-02,0
82022,Cefalù,Castelbuono,8485,2021-02-03,0
82022,Cefalù,Castelbuono,8485,2021-02-04,0
82022,Cefalù,Castelbuono,8485,2021-02-05,0
82022,Cefalù,Castelbuono,8485,2021-02-06,0
82022,Cefalù,Castelbuono,8485,2021-02-08,0
82022,Cefalù,Castelbuono,8485,2021-02-09,0
82022,Cefalù,Castelbuono,8485,2021-02-10,0
82022,Cefalù,Castelbuono,8485,2021-02-11,0
82022,Cefalù,Castelbuono,8485,2021-02-12,0
82022,Cefalù,Castelbuono,8485,2021-02-13,0
82022,Cefalù,Castelbuono,8485,2021-02-15,0
82022,Cefalù,Castelbuono,8485,2021-02-16,0
82022,Cefalù,Castelbuono,8485,2021-02-17,0
82022,Cefalù,Castelbuono,8485,2021-02-18,0
82022,Cefalù,Castelbuono,8485,2021-02-19,0
82022,Cefalù,Castelbuono,8485,2021-02-20,0
82022,Cefalù,Castelbuono,8485,2021-02-22,0
82022,Cefalù,Castelbuono,8485,2021-02-23,0
82022,Cefalù,Castelbuono,8485,2021-02-24,0
82023,Bagheria,Casteldaccia,11682,2020-10-19,11
82023,Bagheria,Casteldaccia,11682,2020-10-20,11
82023,Bagheria,Casteldaccia,11682,2020-10-21,11
82023,Bagheria,Casteldaccia,11682,2020-10-22,9
82023,Bagheria,Casteldaccia,11682,2020-10-23,9
82023,Bagheria,Casteldaccia,11682,2020-10-24,9
82023,Bagheria,Casteldaccia,11682,2020-10-26,11
82023,Bagheria,Casteldaccia,11682,2020-10-27,12
82023,Bagheria,Casteldaccia,11682,2020-10-28,12
82023,Bagheria,Casteldaccia,11682,2020-10-29,14
82023,Bagheria,Casteldaccia,11682,2020-10-30,16
82023,Bagheria,Casteldaccia,11682,2020-10-31,16
82023,Bagheria,Casteldaccia,11682,2020-11-02,20
82023,Bagheria,Casteldaccia,11682,2020-11-03,15
82023,Bagheria,Casteldaccia,11682,2020-11-04,15
82023,Bagheria,Casteldaccia,11682,2020-11-05,23
82023,Bagheria,Casteldaccia,11682,2020-11-07,26
82023,Bagheria,Casteldaccia,11682,2020-11-09,28
82023,Bagheria,Casteldaccia,11682,2020-11-10,35
82023,Bagheria,Casteldaccia,11682,2020-11-11,35
82023,Bagheria,Casteldaccia,11682,2020-11-12,43
82023,Bagheria,Casteldaccia,11682,2020-11-13,42
82023,Bagheria,Casteldaccia,11682,2020-11-14,42
82023,Bagheria,Casteldaccia,11682,2020-11-16,44
82023,Bagheria,Casteldaccia,11682,2020-11-17,46
82023,Bagheria,Casteldaccia,11682,2020-11-18,45
82023,Bagheria,Casteldaccia,11682,2020-11-19,46
82023,Bagheria,Casteldaccia,11682,2020-11-20,47
82023,Bagheria,Casteldaccia,11682,2020-11-22,42
82023,Bagheria,Casteldaccia,11682,2020-11-23,42
82023,Bagheria,Casteldaccia,11682,2020-11-24,49
82023,Bagheria,Casteldaccia,11682,2020-11-25,42
82023,Bagheria,Casteldaccia,11682,2020-11-26,49
82023,Bagheria,Casteldaccia,11682,2020-11-27,49
82023,Bagheria,Casteldaccia,11682,2020-11-28,62
82023,Bagheria,Casteldaccia,11682,2020-11-30,64
82023,Bagheria,Casteldaccia,11682,2020-12-01,79
82023,Bagheria,Casteldaccia,11682,2020-12-02,75
82023,Bagheria,Casteldaccia,11682,2020-12-04,82
82023,Bagheria,Casteldaccia,11682,2020-12-05,87
82023,Bagheria,Casteldaccia,11682,2020-12-07,91
82023,Bagheria,Casteldaccia,11682,2020-12-09,94
82023,Bagheria,Casteldaccia,11682,2020-12-10,87
82023,Bagheria,Casteldaccia,11682,2020-12-11,87
82023,Bagheria,Casteldaccia,11682,2020-12-12,85
82023,Bagheria,Casteldaccia,11682,2020-12-14,85
82023,Bagheria,Casteldaccia,11682,2020-12-16,69
82023,Bagheria,Casteldaccia,11682,2020-12-17,69
82023,Bagheria,Casteldaccia,11682,2020-12-18,59
82023,Bagheria,Casteldaccia,11682,2020-12-19,59
82023,Bagheria,Casteldaccia,11682,2020-12-21,62
82023,Bagheria,Casteldaccia,11682,2020-12-22,61
82023,Bagheria,Casteldaccia,11682,2020-12-23,53
82023,Bagheria,Casteldaccia,11682,2020-12-26,51
82023,Bagheria,Casteldaccia,11682,2020-12-29,51
82023,Bagheria,Casteldaccia,11682,2020-12-30,51
82023,Bagheria,Casteldaccia,11682,2020-12-31,52
82023,Bagheria,Casteldaccia,11682,2021-01-05,53
82023,Bagheria,Casteldaccia,11682,2021-01-06,56
82023,Bagheria,Casteldaccia,11682,2021-01-07,56
82023,Bagheria,Casteldaccia,11682,2021-01-08,57
82023,Bagheria,Casteldaccia,11682,2021-01-09,57
82023,Bagheria,Casteldaccia,11682,2021-01-11,56
82023,Bagheria,Casteldaccia,11682,2021-01-12,59
82023,Bagheria,Casteldaccia,11682,2021-01-13,59
82023,Bagheria,Casteldaccia,11682,2021-01-14,54
82023,Bagheria,Casteldaccia,11682,2021-01-15,48
82023,Bagheria,Casteldaccia,11682,2021-01-16,46
82023,Bagheria,Casteldaccia,11682,2021-01-18,46
82023,Bagheria,Casteldaccia,11682,2021-01-19,83
82023,Bagheria,Casteldaccia,11682,2021-01-20,81
82023,Bagheria,Casteldaccia,11682,2021-01-21,84
82023,Bagheria,Casteldaccia,11682,2021-01-22,87
82023,Bagheria,Casteldaccia,11682,2021-01-23,89
82023,Bagheria,Casteldaccia,11682,2021-01-25,95
82023,Bagheria,Casteldaccia,11682,2021-01-26,92
82023,Bagheria,Casteldaccia,11682,2021-01-27,95
82023,Bagheria,Casteldaccia,11682,2021-01-28,91
82023,Bagheria,Casteldaccia,11682,2021-01-29,101
82023,Bagheria,Casteldaccia,11682,2021-01-30,101
82023,Bagheria,Casteldaccia,11682,2021-02-01,109
82023,Bagheria,Casteldaccia,11682,2021-02-02,109
82023,Bagheria,Casteldaccia,11682,2021-02-03,97
82023,Bagheria,Casteldaccia,11682,2021-02-04,97
82023,Bagheria,Casteldaccia,11682,2021-02-05,103
82023,Bagheria,Casteldaccia,11682,2021-02-06,103
82023,Bagheria,Casteldaccia,11682,2021-02-08,103
82023,Bagheria,Casteldaccia,11682,2021-02-09,94
82023,Bagheria,Casteldaccia,11682,2021-02-10,87
82023,Bagheria,Casteldaccia,11682,2021-02-11,87
82023,Bagheria,Casteldaccia,11682,2021-02-12,56
82023,Bagheria,Casteldaccia,11682,2021-02-13,56
82023,Bagheria,Casteldaccia,11682,2021-02-15,56
82023,Bagheria,Casteldaccia,11682,2021-02-16,52
82023,Bagheria,Casteldaccia,11682,2021-02-17,47
82023,Bagheria,Casteldaccia,11682,2021-02-18,47
82023,Bagheria,Casteldaccia,11682,2021-02-19,42
82023,Bagheria,Casteldaccia,11682,2021-02-20,41
82023,Bagheria,Casteldaccia,11682,2021-02-22,38
82023,Bagheria,Casteldaccia,11682,2021-02-23,38
82023,Bagheria,Casteldaccia,11682,2021-02-24,33
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-19,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-20,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-21,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-22,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-23,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-24,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-26,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-27,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-28,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-29,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-30,1
82024,Petralia Sottana,Castellana Sicula,3200,2020-10-31,2
82024,Petralia Sottana,Castellana Sicula,3200,2020-11-02,2
82024,Petralia Sottana,Castellana Sicula,3200,2020-11-03,3
82024,Petralia Sottana,Castellana Sicula,3200,2020-11-04,3
82024,Petralia Sottana,Castellana Sicula,3200,2020-11-05,3
82024,Petralia Sottana,Castellana Sicula,3200,2020-11-07,4
82024,Petralia Sottana,Castellana Sicula,3200,2020-11-09,4
82024,Petralia Sottana,Castellana Sicula,3200,2020-11-10,6
82024,Petralia Sottana,Castellana Sicula,3200,2020-11-11,6
